Exporter,Importer,Year,Quantity
Yemen,Denmark,2003,35404
Yemen,Estonia,2003,4734
Yemen,Finland,2003,39043
Yemen,France,2003,235033
Yemen,Germany,2003,555677
Yemen,Greece,2003,35262
Yemen,Hungary,2003,30527
Yemen,Ireland,2003,8020
Yemen,Italy,2003,244821
Yemen,Latvia,2003,6571
Yemen,Lithuania,2003,7808
Yemen,Luxembourg,2003,10211
Yemen,Malta,2003,388
Yemen,Netherlands,2003,112217
Yemen,Poland,2003,94127
Yemen,Portugal,2003,29467
Yemen,Romania,2003,26676
Yemen,Slovakia,2003,10705
Yemen,Slovenia,2003,6253
Yemen,Spain,2003,146136
Yemen,Sweden,2003,50703
Yemen,Japan,2003,244609
Yemen,Norway,2003,24414
Yemen,Russian Federation,2003,133275
Yemen,Switzerland,2003,46710
Yemen,Tunisia,2003,4345
Yemen,United Kingdom,2003,106069
Yemen,United States of America,2003,804172
Zambia,Austria,2003,111575
Zambia,Belgium,2003,318855
Zambia,Bulgaria,2003,33405
Zambia,Croatia,2003,32820
Zambia,Cyprus,2003,4927
Zambia,Czechia,2003,81343
Zambia,Denmark,2003,83681
Zambia,Estonia,2003,11190
Zambia,Finland,2003,92283
Zambia,France,2003,555533
Zambia,Germany,2003,1313418
Zambia,Greece,2003,83347
Zambia,Hungary,2003,72155
Zambia,Ireland,2003,18957
Zambia,Italy,2003,578666
Zambia,Latvia,2003,15533
Zambia,Lithuania,2003,18456
Zambia,Luxembourg,2003,24135
Zambia,Malta,2003,918
Zambia,Netherlands,2003,265240
Zambia,Poland,2003,222481
Zambia,Portugal,2003,69650
Zambia,Romania,2003,63052
Zambia,Slovakia,2003,25304
Zambia,Slovenia,2003,14781
Zambia,Spain,2003,345413
Zambia,Sweden,2003,119842
Zambia,Japan,2003,578165
Zambia,Norway,2003,57707
Zambia,Russian Federation,2003,315014
Zambia,Switzerland,2003,110405
Zambia,Tunisia,2003,10272
Zambia,United Kingdom,2003,250708
Zambia,United States of America,2003,1900769
Zimbabwe,Austria,2003,83252
Zimbabwe,Belgium,2003,237915
Zimbabwe,Bulgaria,2003,24925
Zimbabwe,Croatia,2003,24489
Zimbabwe,Cyprus,2003,3676
Zimbabwe,Czechia,2003,60693
Zimbabwe,Denmark,2003,62439
Zimbabwe,Estonia,2003,8350
Zimbabwe,Finland,2003,68857
Zimbabwe,France,2003,414513
Zimbabwe,Germany,2003,980012
Zimbabwe,Greece,2003,62190
Zimbabwe,Hungary,2003,53839
Zimbabwe,Ireland,2003,14145
Zimbabwe,Italy,2003,431774
Zimbabwe,Latvia,2003,11590
Zimbabwe,Lithuania,2003,13771
Zimbabwe,Luxembourg,2003,18008
Zimbabwe,Malta,2003,685
Zimbabwe,Netherlands,2003,197910
Zimbabwe,Poland,2003,166005
Zimbabwe,Portugal,2003,51969
Zimbabwe,Romania,2003,47047
Zimbabwe,Slovakia,2003,18881
Zimbabwe,Slovenia,2003,11029
Zimbabwe,Spain,2003,257731
Zimbabwe,Sweden,2003,89421
Zimbabwe,Japan,2003,431400
Zimbabwe,Norway,2003,43058
Zimbabwe,Russian Federation,2003,235049
Zimbabwe,Switzerland,2003,82380
Zimbabwe,Tunisia,2003,7664
Zimbabwe,United Kingdom,2003,187067
Zimbabwe,United States of America,2003,1418266
Angola,Austria,2004,5777
Angola,Belgium,2004,14905
Angola,Bulgaria,2004,1378
Angola,Croatia,2004,1457
Angola,Cyprus,2004,221
Angola,Czechia,2004,3489
Angola,Denmark,2004,4203
Angola,Estonia,2004,661
Angola,Finland,2004,4326
Angola,France,2004,22312
Angola,Germany,2004,65191
Angola,Greece,2004,3538
Angola,Hungary,2004,3669
Angola,Ireland,2004,991
Angola,Italy,2004,26413
Angola,Latvia,2004,706
Angola,Lithuania,2004,961
Angola,Luxembourg,2004,1186
Angola,Malta,2004,60
Angola,Netherlands,2004,11866
Angola,Poland,2004,10093
Angola,Portugal,2004,3147
Angola,Romania,2004,3110
Angola,Slovakia,2004,1119
Angola,Slovenia,2004,736
Angola,Spain,2004,15675
Angola,Sweden,2004,5616
Angola,Japan,2004,27247
Angola,Norway,2004,2689
Angola,Russian Federation,2004,12039
Angola,Switzerland,2004,4643
Angola,Tunisia,2004,991
Angola,United Kingdom,2004,12504
Angola,United States of America,2004,87081
Bolivia (Plurinational State of),Austria,2004,89541
Bolivia (Plurinational State of),Belgium,2004,231013
Bolivia (Plurinational State of),Bulgaria,2004,21366
Bolivia (Plurinational State of),Croatia,2004,22588
Bolivia (Plurinational State of),Cyprus,2004,3434
Bolivia (Plurinational State of),Czechia,2004,54086
Bolivia (Plurinational State of),Denmark,2004,65148
Bolivia (Plurinational State of),Estonia,2004,10246
Bolivia (Plurinational State of),Finland,2004,67069
Bolivia (Plurinational State of),France,2004,345821
Bolivia (Plurinational State of),Germany,2004,1010449
Bolivia (Plurinational State of),Greece,2004,54843
Bolivia (Plurinational State of),Hungary,2004,56880
Bolivia (Plurinational State of),Ireland,2004,15369
Bolivia (Plurinational State of),Italy,2004,409397
Bolivia (Plurinational State of),Latvia,2004,10945
Bolivia (Plurinational State of),Lithuania,2004,14904
Bolivia (Plurinational State of),Luxembourg,2004,18397
Bolivia (Plurinational State of),Malta,2004,931
Bolivia (Plurinational State of),Netherlands,2004,183914
Bolivia (Plurinational State of),Poland,2004,156435
Bolivia (Plurinational State of),Portugal,2004,48787
Bolivia (Plurinational State of),Romania,2004,48205
Bolivia (Plurinational State of),Slovakia,2004,17349
Bolivia (Plurinational State of),Slovenia,2004,11410
Bolivia (Plurinational State of),Spain,2004,242948
Bolivia (Plurinational State of),Sweden,2004,87038
Bolivia (Plurinational State of),Japan,2004,422321
Bolivia (Plurinational State of),Norway,2004,41684
Bolivia (Plurinational State of),Russian Federation,2004,186592
Bolivia (Plurinational State of),Switzerland,2004,71959
Bolivia (Plurinational State of),Tunisia,2004,15369
Bolivia (Plurinational State of),United Kingdom,2004,193812
Bolivia (Plurinational State of),United States of America,2004,1349750
Brazil,Austria,2004,25493139
Brazil,Belgium,2004,65771634
Brazil,Bulgaria,2004,6083213
Brazil,Croatia,2004,6431298
Brazil,Cyprus,2004,977955
Brazil,Czechia,2004,15398651
Brazil,Denmark,2004,18547999
Brazil,Estonia,2004,2917290
Brazil,Finland,2004,19094991
Brazil,France,2004,98458545
Brazil,Germany,2004,287684596
Brazil,Greece,2004,15614132
Brazil,Hungary,2004,16194275
Brazil,Ireland,2004,4375935
Brazil,Italy,2004,116559005
Brazil,Latvia,2004,3116196
Brazil,Lithuania,2004,4243331
Brazil,Luxembourg,2004,5237861
Brazil,Malta,2004,265208
Brazil,Netherlands,2004,52362045
Brazil,Poland,2004,44538403
Brazil,Portugal,2004,13890279
Brazil,Romania,2004,13724524
Brazil,Slovakia,2004,4939502
Brazil,Slovenia,2004,3248800
Brazil,Spain,2004,69169614
Brazil,Sweden,2004,24780392
Brazil,Japan,2004,120238769
Brazil,Norway,2004,11868066
Brazil,Russian Federation,2004,53124518
Brazil,Switzerland,2004,20487334
Brazil,Tunisia,2004,4375935
Brazil,United Kingdom,2004,55179882
Brazil,United States of America,2004,384286683
Burundi,Austria,2004,326391
Burundi,Belgium,2004,842080
Burundi,Bulgaria,2004,77883
Burundi,Croatia,2004,82340
Burundi,Cyprus,2004,12520
Burundi,Czechia,2004,197151
Burundi,Denmark,2004,237472
Burundi,Estonia,2004,37350
Burundi,Finland,2004,244475
Burundi,France,2004,1260573
Burundi,Germany,2004,3683250
Burundi,Greece,2004,199910
Burundi,Hungary,2004,207337
Burundi,Ireland,2004,56025
Burundi,Italy,2004,1492315
Burundi,Latvia,2004,39896
Burundi,Lithuania,2004,54327
Burundi,Luxembourg,2004,67060
Burundi,Malta,2004,3395
Burundi,Netherlands,2004,670396
Burundi,Poland,2004,570229
Burundi,Portugal,2004,177838
Burundi,Romania,2004,175716
Burundi,Slovakia,2004,63240
Burundi,Slovenia,2004,41594
Burundi,Spain,2004,885585
Burundi,Sweden,2004,317266
Burundi,Japan,2004,1539427
Burundi,Norway,2004,151947
Burundi,Russian Federation,2004,680158
Burundi,Switzerland,2004,262302
Burundi,Tunisia,2004,56025
Burundi,United Kingdom,2004,706473
Burundi,United States of America,2004,4920054
Cameroon,Austria,2004,706699
Cameroon,Belgium,2004,1823264
Cameroon,Bulgaria,2004,168633
Cameroon,Croatia,2004,178282
Cameroon,Cyprus,2004,27110
Cameroon,Czechia,2004,426868
Cameroon,Denmark,2004,514172
Cameroon,Estonia,2004,80870
Cameroon,Finland,2004,529335
Cameroon,France,2004,2729382
Cameroon,Germany,2004,7974942
Cameroon,Greece,2004,432842
Cameroon,Hungary,2004,448924
Cameroon,Ireland,2004,121305
Cameroon,Italy,2004,3231147
Cameroon,Latvia,2004,86384
Cameroon,Lithuania,2004,117629
Cameroon,Luxembourg,2004,145199
Cameroon,Malta,2004,7351
Cameroon,Netherlands,2004,1451535
Cameroon,Poland,2004,1234655
Cameroon,Portugal,2004,385055
Cameroon,Romania,2004,380459
Cameroon,Slovakia,2004,136928
Cameroon,Slovenia,2004,90060
Cameroon,Spain,2004,1917460
Cameroon,Sweden,2004,686941
Cameroon,Japan,2004,3333155
Cameroon,Norway,2004,328996
Cameroon,Russian Federation,2004,1472672
Cameroon,Switzerland,2004,567932
Cameroon,Tunisia,2004,121305
Cameroon,United Kingdom,2004,1529649
Cameroon,United States of America,2004,10652860
Central African Republic,Austria,2004,61620
Central African Republic,Belgium,2004,158977
Central African Republic,Bulgaria,2004,14703
Central African Republic,Croatia,2004,15545
Central African Republic,Cyprus,2004,2363
Central African Republic,Czechia,2004,37220
Central African Republic,Denmark,2004,44833
Central African Republic,Estonia,2004,7051
Central African Republic,Finland,2004,46155
Central African Republic,France,2004,237985
Central African Republic,Germany,2004,695363
Central African Republic,Greece,2004,37740
Central African Republic,Hungary,2004,39143
Central African Republic,Ireland,2004,10577
Central African Republic,Italy,2004,281735
Central African Republic,Latvia,2004,7532
Central African Republic,Lithuania,2004,10256
Central African Republic,Luxembourg,2004,12660
Central African Republic,Malta,2004,641
Central African Republic,Netherlands,2004,126565
Central African Republic,Poland,2004,107654
Central African Republic,Portugal,2004,33574
Central African Republic,Romania,2004,33173
Central African Republic,Slovakia,2004,11939
Central African Republic,Slovenia,2004,7852
Central African Republic,Spain,2004,167190
Central African Republic,Sweden,2004,59897
Central African Republic,Japan,2004,290630
Central African Republic,Norway,2004,28686
Central African Republic,Russian Federation,2004,128408
Central African Republic,Switzerland,2004,49520
Central African Republic,Tunisia,2004,10577
Central African Republic,United Kingdom,2004,133376
Central African Republic,United States of America,2004,928860
Colombia,Austria,2004,9814830
Colombia,Belgium,2004,25322005
Colombia,Bulgaria,2004,2342030
Colombia,Croatia,2004,2476042
Colombia,Cyprus,2004,376511
Colombia,Czechia,2004,5928463
Colombia,Denmark,2004,7140959
Colombia,Estonia,2004,1123153
Colombia,Finland,2004,7351550
Colombia,France,2004,37906429
Colombia,Germany,2004,110758244
Colombia,Greece,2004,6011423
Colombia,Hungary,2004,6234778
Colombia,Ireland,2004,1684730
Colombia,Italy,2004,44875085
Colombia,Latvia,2004,1199732
Colombia,Lithuania,2004,1633677
Colombia,Luxembourg,2004,2016570
Colombia,Malta,2004,102104
Colombia,Netherlands,2004,20159328
Colombia,Poland,2004,17147235
Colombia,Portugal,2004,5347741
Colombia,Romania,2004,5283926
Colombia,Slovakia,2004,1901702
Colombia,Slovenia,2004,1250784
Colombia,Spain,2004,26630223
Colombia,Sweden,2004,9540423
Colombia,Japan,2004,46291790
Colombia,Norway,2004,4569192
Colombia,Russian Federation,2004,20452880
Colombia,Switzerland,2004,7887601
Colombia,Tunisia,2004,1684730
Colombia,United Kingdom,2004,21244192
Colombia,United States of America,2004,147949938
Costa Rica,Austria,2004,1371034
Costa Rica,Belgium,2004,3537232
Costa Rica,Bulgaria,2004,327158
Costa Rica,Croatia,2004,345878
Costa Rica,Cyprus,2004,52594
Costa Rica,Czechia,2004,828147
Costa Rica,Denmark,2004,997521
Costa Rica,Estonia,2004,156893
Costa Rica,Finland,2004,1026939
Costa Rica,France,2004,5295150
Costa Rica,Germany,2004,15471821
Costa Rica,Greece,2004,839736
Costa Rica,Hungary,2004,870937
Costa Rica,Ireland,2004,235339
Costa Rica,Italy,2004,6268602
Costa Rica,Latvia,2004,167590
Costa Rica,Lithuania,2004,228208
Costa Rica,Luxembourg,2004,281694
Costa Rica,Malta,2004,14263
Costa Rica,Netherlands,2004,2816057
Costa Rica,Poland,2004,2395298
Costa Rica,Portugal,2004,747026
Costa Rica,Romania,2004,738111
Costa Rica,Slovakia,2004,265648
Costa Rica,Slovenia,2004,174722
Costa Rica,Spain,2004,3719977
Costa Rica,Sweden,2004,1332702
Costa Rica,Japan,2004,6466501
Costa Rica,Norway,2004,638270
Costa Rica,Russian Federation,2004,2857063
Costa Rica,Switzerland,2004,1101819
Costa Rica,Tunisia,2004,235339
Costa Rica,United Kingdom,2004,2967602
Costa Rica,United States of America,2004,20667129
Côte d'Ivoire,Austria,2004,2477297
Côte d'Ivoire,Belgium,2004,6391360
Côte d'Ivoire,Bulgaria,2004,591136
Côte d'Ivoire,Croatia,2004,624961
Côte d'Ivoire,Cyprus,2004,95032
Côte d'Ivoire,Czechia,2004,1496364
Côte d'Ivoire,Denmark,2004,1802403
Côte d'Ivoire,Estonia,2004,283487
Côte d'Ivoire,Finland,2004,1855556
Côte d'Ivoire,France,2004,9567711
Côte d'Ivoire,Germany,2004,27955755
Côte d'Ivoire,Greece,2004,1517304
Côte d'Ivoire,Hungary,2004,1573679
Côte d'Ivoire,Ireland,2004,425231
Côte d'Ivoire,Italy,2004,11326623
Côte d'Ivoire,Latvia,2004,302816
Côte d'Ivoire,Lithuania,2004,412345
Côte d'Ivoire,Luxembourg,2004,508989
Côte d'Ivoire,Malta,2004,25771
Côte d'Ivoire,Netherlands,2004,5088283
Côte d'Ivoire,Poland,2004,4328020
Côte d'Ivoire,Portugal,2004,1349788
Côte d'Ivoire,Romania,2004,1333680
Côte d'Ivoire,Slovakia,2004,479996
Côte d'Ivoire,Slovenia,2004,315702
Côte d'Ivoire,Spain,2004,6721559
Côte d'Ivoire,Sweden,2004,2408035
Côte d'Ivoire,Japan,2004,11684204
Côte d'Ivoire,Norway,2004,1153279
Côte d'Ivoire,Russian Federation,2004,5162376
Côte d'Ivoire,Switzerland,2004,1990857
Côte d'Ivoire,Tunisia,2004,425231
Côte d'Ivoire,United Kingdom,2004,5362106
Côte d'Ivoire,United States of America,2004,37343064
Cuba,Austria,2004,24071
Cuba,Belgium,2004,62101
Cuba,Bulgaria,2004,5743
Cuba,Croatia,2004,6072
Cuba,Cyprus,2004,923
Cuba,Czechia,2004,14539
Cuba,Denmark,2004,17512
Cuba,Estonia,2004,2754
Cuba,Finland,2004,18030
Cuba,France,2004,92963
Cuba,Germany,2004,271627
Cuba,Greece,2004,14742
Cuba,Hungary,2004,15290
Cuba,Ireland,2004,4131
Cuba,Italy,2004,110053
Cuba,Latvia,2004,2942
Cuba,Lithuania,2004,4006
Cuba,Luxembourg,2004,4945
Cuba,Malta,2004,250
Cuba,Netherlands,2004,49440
Cuba,Poland,2004,42053
Cuba,Portugal,2004,13114
Cuba,Romania,2004,12958
Cuba,Slovakia,2004,4663
Cuba,Slovenia,2004,3067
Cuba,Spain,2004,65309
Cuba,Sweden,2004,23398
Cuba,Japan,2004,113528
Cuba,Norway,2004,11205
Cuba,Russian Federation,2004,50160
Cuba,Switzerland,2004,19344
Cuba,Tunisia,2004,4131
Cuba,United Kingdom,2004,52100
Cuba,United States of America,2004,362836
Democratic Republic of Congo,Austria,2004,243590
Democratic Republic of Congo,Belgium,2004,628455
Democratic Republic of Congo,Bulgaria,2004,58125
Democratic Republic of Congo,Croatia,2004,61451
Democratic Republic of Congo,Cyprus,2004,9344
Democratic Republic of Congo,Czechia,2004,147135
Democratic Republic of Congo,Denmark,2004,177229
Democratic Republic of Congo,Estonia,2004,27875
Democratic Republic of Congo,Finland,2004,182455
Democratic Republic of Congo,France,2004,940782
Democratic Republic of Congo,Germany,2004,2748856
Democratic Republic of Congo,Greece,2004,149194
Democratic Republic of Congo,Hungary,2004,154738
Democratic Republic of Congo,Ireland,2004,41812
Democratic Republic of Congo,Italy,2004,1113734
Democratic Republic of Congo,Latvia,2004,29775
Democratic Republic of Congo,Lithuania,2004,40545
Democratic Republic of Congo,Luxembourg,2004,50048
Democratic Republic of Congo,Malta,2004,2534
Democratic Republic of Congo,Netherlands,2004,500325
Democratic Republic of Congo,Poland,2004,425569
Democratic Republic of Congo,Portugal,2004,132723
Democratic Republic of Congo,Romania,2004,131139
Democratic Republic of Congo,Slovakia,2004,47197
Democratic Republic of Congo,Slovenia,2004,31042
Democratic Republic of Congo,Spain,2004,660923
Democratic Republic of Congo,Sweden,2004,236780
Democratic Republic of Congo,Japan,2004,1148894
Democratic Republic of Congo,Norway,2004,113400
Democratic Republic of Congo,Russian Federation,2004,507611
Democratic Republic of Congo,Switzerland,2004,195759
Democratic Republic of Congo,Tunisia,2004,41812
Democratic Republic of Congo,United Kingdom,2004,527250
Democratic Republic of Congo,United States of America,2004,3671899
Dominican Republic,Austria,2004,44290
Dominican Republic,Belgium,2004,114265
Dominican Republic,Bulgaria,2004,10568
Dominican Republic,Croatia,2004,11173
Dominican Republic,Cyprus,2004,1698
Dominican Republic,Czechia,2004,26751
Dominican Republic,Denmark,2004,32224
Dominican Republic,Estonia,2004,5068
Dominican Republic,Finland,2004,33174
Dominican Republic,France,2004,171052
Dominican Republic,Germany,2004,499792
Dominican Republic,Greece,2004,27126
Dominican Republic,Hungary,2004,28135
Dominican Republic,Ireland,2004,7602
Dominican Republic,Italy,2004,202497
Dominican Republic,Latvia,2004,5413
Dominican Republic,Lithuania,2004,7371
Dominican Republic,Luxembourg,2004,9099
Dominican Republic,Malta,2004,460
Dominican Republic,Netherlands,2004,90969
Dominican Republic,Poland,2004,77377
Dominican Republic,Portugal,2004,24131
Dominican Republic,Romania,2004,23843
Dominican Republic,Slovakia,2004,8581
Dominican Republic,Slovenia,2004,5644
Dominican Republic,Spain,2004,120168
Dominican Republic,Sweden,2004,43051
Dominican Republic,Japan,2004,208890
Dominican Republic,Norway,2004,20618
Dominican Republic,Russian Federation,2004,92293
Dominican Republic,Switzerland,2004,35593
Dominican Republic,Tunisia,2004,7602
Dominican Republic,United Kingdom,2004,95864
Dominican Republic,United States of America,2004,667618
Ecuador,Austria,2004,677815
Ecuador,Belgium,2004,1748744
Ecuador,Bulgaria,2004,161741
Ecuador,Croatia,2004,170996
Ecuador,Cyprus,2004,26001
Ecuador,Czechia,2004,409421
Ecuador,Denmark,2004,493157
Ecuador,Estonia,2004,77565
Ecuador,Finland,2004,507700
Ecuador,France,2004,2617827
Ecuador,Germany,2004,7648990
Ecuador,Greece,2004,415151
Ecuador,Hungary,2004,430576
Ecuador,Ireland,2004,116347
Ecuador,Italy,2004,3099084
Ecuador,Latvia,2004,82853
Ecuador,Lithuania,2004,112822
Ecuador,Luxembourg,2004,139264
Ecuador,Malta,2004,7051
Ecuador,Netherlands,2004,1392208
Ecuador,Poland,2004,1184192
Ecuador,Portugal,2004,369316
Ecuador,Romania,2004,364909
Ecuador,Slovakia,2004,131332
Ecuador,Slovenia,2004,86379
Ecuador,Spain,2004,1839090
Ecuador,Sweden,2004,658864
Ecuador,Japan,2004,3196922
Ecuador,Norway,2004,315549
Ecuador,Russian Federation,2004,1412481
Ecuador,Switzerland,2004,544720
Ecuador,Tunisia,2004,116347
Ecuador,United Kingdom,2004,1467129
Ecuador,United States of America,2004,10217457
El Salvador,Austria,2004,1278605
El Salvador,Belgium,2004,3298767
El Salvador,Bulgaria,2004,305102
El Salvador,Croatia,2004,322560
El Salvador,Cyprus,2004,49049
El Salvador,Czechia,2004,772316
El Salvador,Denmark,2004,930272
El Salvador,Estonia,2004,146316
El Salvador,Finland,2004,957707
El Salvador,France,2004,4938174
El Salvador,Germany,2004,14428777
El Salvador,Greece,2004,783124
El Salvador,Hungary,2004,812221
El Salvador,Ireland,2004,219474
El Salvador,Italy,2004,5845999
El Salvador,Latvia,2004,156292
El Salvador,Lithuania,2004,212823
El Salvador,Luxembourg,2004,262704
El Salvador,Malta,2004,13301
El Salvador,Netherlands,2004,2626211
El Salvador,Poland,2004,2233817
El Salvador,Portugal,2004,696664
El Salvador,Romania,2004,688351
El Salvador,Slovakia,2004,247739
El Salvador,Slovenia,2004,162943
El Salvador,Spain,2004,3469192
El Salvador,Sweden,2004,1242857
El Salvador,Japan,2004,6030557
El Salvador,Norway,2004,595241
El Salvador,Russian Federation,2004,2664452
El Salvador,Switzerland,2004,1027540
El Salvador,Tunisia,2004,219474
El Salvador,United Kingdom,2004,2767539
El Salvador,United States of America,2004,19273840
Ethiopia,Austria,2004,2398347
Ethiopia,Belgium,2004,6187671
Ethiopia,Bulgaria,2004,572297
Ethiopia,Croatia,2004,605044
Ethiopia,Cyprus,2004,92004
Ethiopia,Czechia,2004,1448675
Ethiopia,Denmark,2004,1744961
Ethiopia,Estonia,2004,274453
Ethiopia,Finland,2004,1796421
Ethiopia,France,2004,9262794
Ethiopia,Germany,2004,27064821
Ethiopia,Greece,2004,1468947
Ethiopia,Hungary,2004,1523526
Ethiopia,Ireland,2004,411679
Ethiopia,Italy,2004,10965650
Ethiopia,Latvia,2004,293165
Ethiopia,Lithuania,2004,399204
Ethiopia,Luxembourg,2004,492768
Ethiopia,Malta,2004,24950
Ethiopia,Netherlands,2004,4926122
Ethiopia,Poland,2004,4190089
Ethiopia,Portugal,2004,1306771
Ethiopia,Romania,2004,1291177
Ethiopia,Slovakia,2004,464699
Ethiopia,Slovenia,2004,305640
Ethiopia,Spain,2004,6507347
Ethiopia,Sweden,2004,2331293
Ethiopia,Japan,2004,11311836
Ethiopia,Norway,2004,1116525
Ethiopia,Russian Federation,2004,4997854
Ethiopia,Switzerland,2004,1927410
Ethiopia,Tunisia,2004,411679
Ethiopia,United Kingdom,2004,5191219
Ethiopia,United States of America,2004,36152962
Ghana,Austria,2004,21182
Ghana,Belgium,2004,54649
Ghana,Bulgaria,2004,5054
Ghana,Croatia,2004,5343
Ghana,Cyprus,2004,812
Ghana,Czechia,2004,12794
Ghana,Denmark,2004,15412
Ghana,Estonia,2004,2423
Ghana,Finland,2004,15866
Ghana,France,2004,81808
Ghana,Germany,2004,239031
Ghana,Greece,2004,12973
Ghana,Hungary,2004,13456
Ghana,Ireland,2004,3635
